,coordinates,count,lng,lat,max_dist
937,-78.8954403_35.990982499999994,30408,-78.8954403,35.990982499999994,14.192446831253026
938,-96.699604_33.1946515,30392,-96.699604,33.1946515,62.06055928816247
939,-88.92911749999999_30.427817500000003,30382,-88.92911749999999,30.427817500000003,105.63894723690677
940,107.5804138_-6.9012881,30378,107.5804138,-6.9012881,11.516273532106357
941,-71.09140045000001_42.780778,30376,-71.09140045000001,42.780778,39.81684952664081
942,-2.0093331_52.514873,30349,-2.0093331,52.514873,9.075370256301015
943,-74.43721350000001_39.36451,30265,-74.43721350000001,39.36451,18.63485765122836
944,75.74752075_26.9096832,30245,75.74752075,26.9096832,58.547764767609124
945,76.974691_28.368524999999998,30243,76.974691,28.368525,39.920312565689144
946,-3.8261489_43.46463995,30234,-3.8261489,43.46463995,29.87256127628326
947,-2.124442_52.493733500000005,30224,-2.124442,52.493733500000005,15.172262329670465
948,-100.27047385_25.73671505,30207,-100.27047385,25.73671505,0.37523405040834856
949,76.039845_29.288672,30206,76.039845,29.288672,37.71374278963629
950,150.520928608_-33.84824400225,30200,150.520928608,-33.84824400225,121.12789066980278
951,76.319629_15.029557,30188,76.319629,15.029557,169.88170863599524
952,-35.214542_-5.9182125,30182,-35.214542,-5.9182125,27.69710484690882
953,121.23214_24.854815,30178,121.23214,24.854815,28.991033267518805
954,121.56304735_16.843279049999996,30174,121.56304735,16.843279049999996,27.97442243674394
955,-48.63524735_-27.099788,30107,-48.63524735,-27.099788,17.314334820864524
956,-0.3339427_53.765817000000006,30068,-0.3339427,53.765817000000006,28.726834472346287
957,-74.25862350000001_40.748984,30058,-74.25862350000001,40.748984,9.951076236536405
958,100.53470105_13.739608650000001,30056,100.53470105,13.73960865,2.0534526962852344
959,136.9687805_36.742766,30050,136.9687805,36.742766,14.09645035594333
960,131.832438_34.162008,30037,131.832438,34.162008,30.465564643025935
961,-1.3743522499999998_50.9736624,30030,-1.3743522499999998,50.9736624,27.898436695645206
962,7.623355800000001_12.97704515,30020,7.623355800000001,12.97704515,516.212498221428
963,-0.6463219999999998_38.2362162,30020,-0.6463219999999998,38.2362162,6.473211477988909
964,-3.0227703999999997_43.31865775,30018,-3.0227704,43.31865775,5.3344474091328795
965,-92.13127399999999_34.7519365,29997,-92.131274,34.7519365,0.0
966,138.9771285_35.0359565,29982,138.9771285,35.0359565,37.5528107538616
967,-121.979527_37.5236445,29977,-121.979527,37.5236445,4.523396244225363
968,-98.319925_38.498196050000004,29968,-98.319925,38.49819605,60.01664579947482
969,-3.89322605_40.319903350000004,29964,-3.89322605,40.31990335,5.591505391401979
970,-111.89722605_40.65419,29938,-111.89722605,40.65419,4.722492286666015
971,-86.1205405_41.7348625,29936,-86.1205405,41.7348625,50.00615172343962
972,1.120798_51.0793705,29931,1.120798,51.0793705,54.1901970018033
973,103.83419325351848_1.290529416480295,29901,103.83419325351848,1.290529416480295,2.44046322872514
974,133.11703_33.866723,29897,133.11703,33.866723,28.192910376893202
975,135.205964603285_34.68098650068905,29875,135.205964603285,34.68098650068905,5.320096330169159
976,-48.381069499999995_-1.344336,29868,-48.3810695,-1.344336,8.667349122229902
977,-76.731008_39.967009,29859,-76.731008,39.967009,37.56498226711241
978,133.9681786164155_34.656909292157295,29818,133.9681786164155,34.656909292157295,30.589706491252766
979,21.06179_52.23283525000001,29817,21.06179,52.23283525000001,7.477357249348753
980,-84.28646839999999_33.802810699999995,29802,-84.28646839999999,33.802810699999995,4.148305983462115
981,-100.36603275_25.6502874,29797,-100.36603275,25.6502874,13.860054265749325
982,135.79136_34.5004735,29786,135.79136,34.5004735,8.612334456778568
983,139.7091805_35.701657,29783,139.7091805,35.701657,1.5646962084221379
984,-5.67914705_40.95437685,29783,-5.67914705,40.95437685,63.36965628040286
985,-121.3004253_37.980826,29770,-121.3004253,37.980826,15.556989701142403
986,140.785658_37.087885500000006,29767,140.785658,37.087885500000006,26.76662238773853
987,-58.473042500000005_-34.8153325,29754,-58.473042500000005,-34.8153325,21.388444723129442
988,-74.04876349835645_4.90963599896933,29742,-74.04876349835645,4.90963599896933,20.3588108407492
989,139.6735625_35.768398000000005,29684,139.6735625,35.768398000000005,5.376538259283178
990,-42.880259_-20.7479715,29648,-42.880259,-20.7479715,41.68509902731029
991,-117.2397795_33.18492035,29614,-117.2397795,33.18492035,8.838537752468751
992,85.10203849999999_25.5694737,29605,85.10203849999999,25.5694737,4.372420651470248
993,130.259343_33.311706,29588,130.259343,33.311706,27.329504984381156
994,31.64387445_27.2384647,29543,31.64387445,27.2384647,95.41172965744413
995,87.85762450000001_24.382461,29539,87.85762450000001,24.382461,143.76515307915082
996,-48.771080999999995_-26.96691865,29523,-48.771081,-26.96691865,0.0
997,-82.7840956_27.847070549999998,29522,-82.7840956,27.84707055,101.73722946419781
998,-43.916702099999995_-22.421048499999998,29518,-43.9167021,-22.4210485,21.12906105246206
999,126.911462975596_37.5564177132517,29513,126.911462975596,37.5564177132517,12.383048180604554
1000,-54.9729509_-34.457365,29493,-54.9729509,-34.457365,0.0
1001,-93.38986395_41.938228499999994,29477,-93.38986395,41.9382285,40.766292939064996
1002,-8.604619549999999_41.23749505,29465,-8.604619549999999,41.23749505,13.475584600682806
1003,140.8249690054055_38.35013650239715,29454,140.8249690054055,38.35013650239715,37.03100324549843
1004,114.1958832_22.32132145,29447,114.1958832,22.32132145,7.821014468573832
1005,-72.54558449999999_42.1130625,29406,-72.54558449999999,42.1130625,19.29417827210477
1006,-77.20793265_39.136097,29391,-77.20793265,39.136097,7.1588854469130485
1007,-82.98577205000002_39.9946835,29363,-82.98577205000002,39.9946835,14.369346979293734
1008,-92.43677350000002_38.3045585,29358,-92.43677350000002,38.3045585,28.942998799742604
1009,-2.20386837034641_52.5260564712242,29354,-2.20386837034641,52.5260564712242,14.626859810974254
1010,-81.4023468_28.2993704,29326,-81.4023468,28.2993704,19.137038415384062
1011,-6.918683150000001_37.2376652,29321,-6.918683150000001,37.2376652,8.943048337799677
1012,139.38809999999998_35.5624275,29303,139.38809999999998,35.5624275,5.2455901031286185
1013,77.49872600000002_28.545556,29298,77.49872600000002,28.545556,0.0
1014,39.801686700000005_21.3898328,29284,39.801686700000005,21.3898328,4.43619761143436
1015,-102.327207_21.8494591,29279,-102.327207,21.8494591,14.120002149065915
1016,-98.30367049999998_29.550859,29274,-98.30367049999998,29.550859,24.499551908481482
1017,-76.49608000112475_3.364181997218865,29273,-76.49608000112475,3.364181997218865,8.634718884256657
1018,-47.818001300000006_-21.2139226,29254,-47.818001300000006,-21.2139226,25.005406578715295
1019,110.3751989_-7.80283725,29251,110.3751989,-7.80283725,2.004754754732805
1020,-116.9523525_32.7992539,29227,-116.9523525,32.7992539,6.931452647510731
1021,-47.34716_-20.595025,29217,-47.34716,-20.595025,61.90108249119646
1022,71.54193099999999_33.980791499999995,29216,71.54193099999999,33.980791499999995,356.31778479676876
1023,-51.5364748_-29.10582675,29201,-51.5364748,-29.10582675,61.84652817245252
1024,-6.23571995_53.4945977,29199,-6.23571995,53.4945977,46.94612043053683
1025,-91.003814_30.403719000000002,29182,-91.003814,30.403719,51.023821399878535
1026,112.7247065_-7.275803,29181,112.7247065,-7.275803,5.404307106011271
1027,81.8556609_25.46170035,29175,81.8556609,25.46170035,26.283435784700174
1028,-3.927119099603205_50.997507017485304,29135,-3.927119099603205,50.9975070174853,17.82378678786777
1029,113.290672_-1.384472,29132,113.290672,-1.384472,64.1701214233747
1030,-74.046402_40.885965999999996,29129,-74.046402,40.885966,7.966566080936378
1031,-2.722756_53.736619649999994,29129,-2.722756,53.73661965,11.120468008034017
1032,141.407799995902_43.09449550129895,29102,141.407799995902,43.09449550129895,36.22920744660512
1033,-80.08421185_26.61702865,29098,-80.08421185,26.61702865,14.840749229117096
1034,-60.674902_-31.6191365,29082,-60.674902,-31.6191365,12.429385011549943
1035,-50.62134650000001_-21.1426825,29065,-50.62134650000001,-21.1426825,30.894351500191593
1036,-51.04419795_-17.719315299999998,29059,-51.04419795,-17.719315299999998,222.35968880845405
1037,-49.3604783_-28.739047,29056,-49.3604783,-28.739047,24.650286512459417
1038,-149.75879444999998_61.2350425,29038,-149.75879444999998,61.2350425,410.701857135994
1039,30.8388224_37.03819215,29007,30.8388224,37.03819215,47.52473602717032
1040,-74.153947_40.572376000000006,28991,-74.153947,40.572376000000006,1.0745455020779992e-12
1041,37.920234_40.97705929999999,28978,37.920234,40.97705929999999,43.786611979617774
1042,140.3613985_35.812767,28968,140.3613985,35.812767,33.195830454776576
1043,76.97584700000002_30.7236315,28967,76.97584700000002,30.7236315,125.37838310715279
1044,-9.1065047_53.34331265,28958,-9.1065047,53.34331265,30.76675072528169
1045,-122.818486_49.111519,28950,-122.818486,49.111519,11.715694709963019
1046,16.87499235_41.092715299999995,28948,16.87499235,41.0927153,54.79988683021894
1047,102.2426796_6.1276584,28948,102.2426796,6.1276584,22.486910439901088
1048,-86.40961_35.84742,28941,-86.40961,35.84742,40.61800087732564
1049,-82.66946745_40.3651595,28912,-82.66946745,40.3651595,0.0
1050,-61.211782549999995_10.700475950000001,28902,-61.21178255,10.70047595,33.5254139652119
1051,-92.3423221_34.72188615,28863,-92.3423221,34.72188615,67.42699049494382
1052,-58.1902845_-26.16161355,28859,-58.1902845,-26.16161355,59.05223888802225
1053,-79.8573635_36.090397,28835,-79.8573635,36.090397,16.319657382526255
1054,-64.61030775_10.166931,28820,-64.61030775,10.166931,139.10190502122637
1055,-111.49818105_28.969862499999998,28820,-111.49818105,28.9698625,54.81693650635329
1056,-2.7751314905011952_54.068005031081,28796,-2.7751314905011952,54.068005031081,28.839400222146836
1057,112.7542771_-7.326957499999999,28785,112.7542771,-7.326957499999999,3.6175706809188157
1058,-0.76897135_51.292942,28784,-0.76897135,51.292942,9.858733758566416
1059,-44.0838565_-19.8911688,28783,-44.0838565,-19.8911688,14.726762344713624
1060,-6.2715633_36.4924766,28777,-6.2715633,36.4924766,5.049067702974069
1061,-49.9906848_-29.687720499999998,28747,-49.9906848,-29.6877205,20.82090000347228
1062,172.74586649999998_-43.6457815,28743,172.74586649999998,-43.6457815,297.26520595693495
1063,139.6290065022975_35.904688500075096,28733,139.6290065022975,35.904688500075096,4.233197020908464
1064,-44.5230265_-22.44199415,28724,-44.5230265,-22.44199415,64.05556352554918
1065,-3.8335993_40.3634798,28690,-3.8335993,40.3634798,7.919402340475248
1066,92.8967208_56.02281675,28681,92.8967208,56.02281675,1172.7920504197093
1067,127.813768_26.362750499999997,28680,127.813768,26.3627505,8.411583554671356
1068,-93.2024385_44.746673,28670,-93.2024385,44.746673,33.15473780447928
1069,-66.04204200000001_18.237218,28669,-66.04204200000001,18.237218,25.732200319798526
1070,34.5807858_36.7911585,28665,34.5807858,36.7911585,31.610153760085463
1071,-90.33188200000001_38.6647105,28663,-90.331882,38.6647105,14.982454414877411
1072,-70.80907595_-34.12153225,28661,-70.80907595,-34.12153225,68.07471978510569
1073,-72.4511725_43.871756500000004,28652,-72.4511725,43.8717565,92.63275265868069
1074,-7.5561511_52.150999,28635,-7.5561511,52.150999,49.72332426409543
1075,18.69084_54.360945,28633,18.69084,54.360945,51.740663828817134
1076,7.00102395_43.57444135000001,28606,7.00102395,43.57444135000001,10.411425811894324
1077,-51.0998978_-23.51302145,28600,-51.0998978,-23.51302145,100.37276712278211
1078,7.4703055_51.5077235,28585,7.4703055,51.5077235,50.322260199840635
1079,100.69517594999999_13.6240564,28571,100.69517595,13.6240564,12.170998533970938
1080,-106.026119_34.166235,28569,-106.026119,34.166235,81.29085495970362
1081,-4.872912200000001_36.5074949,28539,-4.872912200000001,36.5074949,22.02635125111018
1082,-122.08577550000001_37.641270500000005,28525,-122.0857755,37.641270500000005,9.779563124244572
1083,-76.06994605000001_36.80254149999999,28524,-76.06994605000001,36.80254149999999,94.16688094349212
1084,140.958859664255_38.27595199883321,28512,140.958859664255,38.27595199883321,7.0949484899198
1085,131.68772400000003_33.17529,28462,131.68772400000003,33.17529,13.166939284645299
1086,-49.3591675_-20.784981,28455,-49.3591675,-20.784981,77.38711709868197
1087,-42.139657_-22.781072,28450,-42.139657,-22.781072,9.563379213979207
1088,-82.3422685_34.7959415,28437,-82.3422685,34.7959415,39.52752994840091
1089,11.73402015_57.6811061,28429,11.73402015,57.6811061,70.12702471098157
1090,40.49081075_21.38543015,28389,40.49081075,21.38543015,44.015618999312494
1091,-41.431886000000006_-21.65784945,28376,-41.431886000000006,-21.65784945,33.46056126254951
1092,-1.7396193757687168_55.13141819930414,28363,-1.7396193757687168,55.13141819930414,29.35444431389761
1093,-43.803105_-22.879409,28337,-43.803105,-22.879409,3.645020679508808
1094,125.75_39.0333,28330,125.75,39.0333,371.89478310048946
1095,-99.260819_18.933812,28327,-99.260819,18.933812,32.04014100560728
1096,-77.07209255864674_-11.969899019865,28308,-77.07209255864674,-11.969899019865,14.153880216685177
1097,-95.15893585_29.668301,28307,-95.15893585,29.668301,20.804166258394137
1098,-0.216108_51.498387,28300,-0.216108,51.498387,5.9151992031025715
1099,-74.06666295_40.7180015,28270,-74.06666295,40.7180015,7.295819557479035
1100,-74.026675_40.780709,28269,-74.026675,40.780709,3.8460997051957246
1101,25.689018_60.97156654999999,28266,25.689018,60.97156654999999,247.9853057298274
1102,138.9404815_37.856348999999994,28217,138.9404815,37.856349,53.7088295962937
1103,42.53335504999999_18.30381565,28195,42.53335504999999,18.30381565,55.08863320296116
1104,-42.829412500000004_-22.932913,28166,-42.8294125,-22.932913,0.0
1105,103.73887635_1.5822979,28160,103.73887635,1.5822979,17.566619569123375
1106,-0.1909515_51.90230165,28145,-0.1909515,51.90230165,20.183344457381782
1107,73.6801415_19.971298000000004,28135,73.6801415,19.971298000000004,86.82319677132273
1108,106.774506_-6.185602,28134,106.774506,-6.185602,3.5261009618058985
1109,-83.574671_41.6565905,28134,-83.574671,41.6565905,13.338733665165774
1110,-60.0162355_-34.9004305,28124,-60.0162355,-34.9004305,198.46286143233687
1111,-121.24314369999998_38.6495685,28123,-121.24314369999998,38.6495685,15.522383031731705
1112,31.570606249999997_29.59624885000001,28120,31.57060625,29.59624885000001,0.0
1113,12.3816941_45.4041604,28119,12.3816941,45.4041604,34.06218788313534
1114,-66.1343345_-33.9335725,28097,-66.1343345,-33.9335725,72.98220455720286
1115,78.289703_10.818789500000001,28088,78.289703,10.8187895,100.72245983948166
1116,49.627676199999996_25.45864155,28057,49.6276762,25.45864155,55.48096486742877
1117,23.68287985_37.9509295,28052,23.68287985,37.9509295,61.52074270102231
1118,139.876108_35.691683000000005,28029,139.876108,35.691683000000005,5.881424504942599
1119,137.8496565_34.76847,28022,137.8496565,34.76847,9.335060876491745
1120,-36.4066155_-8.2689035,28014,-36.4066155,-8.2689035,74.46064685454307
1121,-114.14326245_45.4945515,28014,-114.14326245,45.4945515,154.19665685213778
1122,106.949908_-6.295911,28012,106.949908,-6.295911,5.770949073498041
1123,-79.77054399779506_-2.0114859994146896,28006,-79.77054399779506,-2.0114859994146896,22.944678802056753
1124,-122.58897445_45.630588599999996,27973,-122.58897445,45.6305886,31.31537400288596
1125,-87.0316645_21.048719,27946,-87.0316645,21.048719,39.42591388967528
1126,133.99499450000002_35.1455825,27928,133.99499450000002,35.1455825,35.65246026225074
1127,-56.229890000000005_-34.8197475,27923,-56.229890000000005,-34.8197475,73.82136973161303
1128,-82.06318490000001_33.4407175,27919,-82.06318490000001,33.4407175,14.124684428435042
1129,-89.53377_34.35467,27909,-89.53377,34.35467,119.55215097018623
1130,101.79010925_3.22377705,27883,101.79010925,3.22377705,10.044812182987622
1131,-41.8903605_-21.216196,27881,-41.8903605,-21.216196,33.440680893475786
1132,136.21609350000003_36.046813,27878,136.21609350000003,36.046813,15.559797114207518
1133,123.72049785_10.24473575,27870,123.72049785,10.24473575,116.20092955555428
1134,-4.7734115500000005_50.341003,27865,-4.7734115500000005,50.341003,48.52550391105324
1135,-5.89861715_54.686875549999996,27861,-5.89861715,54.68687555,20.136553568509818
1136,-68.2955622_-54.8059242,27859,-68.2955622,-54.8059242,297.61758552993155
